micro_ciclo;Driver;Speed_mean;Speed_max;Acel_pos_mean;Acel_pos_max;Acel_neg_mean;Acel_neg_max;Duration;Distance;time_ralenti;time_mov;Pend160_pos_max;Pend160_neg_mean;Pend160_neg_max;time_Pend160_pos;time_Pend160_neg;Pend200_pos_mean;Pend200_pos_max;Pend200_neg_mean;Pend200_neg_max;time_Pend200_pos;time_Pend200_neg;Social_stratum;Driver_age;PC1;PC2;PC3;PC4;Cluster
94;10;29.24699728;57.6751049;0.354267444;1.095381507;-0.318364542;-1.031438811;189;1543.591523;14.28571429;86.24338624;0.162317486;-0.041077001;-0.041077001;91.53439153;8.994708995;0.039432835;0.067266247;-0.038276453;-0.038276453;88.88888889;11.64021164;2;21;1.565405277;1.106372648;-0.773530406;-0.246995924;3
95;10;10.85886;32.79611748;0.285094746;0.933202409;-0.183834828;-0.909478244;101;307.6677001;34.65346535;66.33663366;0.139622307;-0.178040281;-0.178040281;64.35643564;36.63366337;0.12171269;0.159814427;-0.159871281;-0.159871281;51.48514851;49.5049505;2;21;-0.622569894;0.441601605;-1.903881085;1.457805575;3
96;10;6.573378579;12.28562517;0.291500049;0.497747086;-0.500252942;-0.734609946;18;34.69283139;16.66666667;88.88888889;0;-0.178040281;-0.178040281;0;105.5555556;0;0;-0.159871281;-0.159871281;0;105.5555556;2;21;-0.993533775;-2.142134934;-0.4574353;0.690700519;1
97;10;7.625317669;13.70948811;0.386471216;0.824617327;-0.224613544;-0.553488151;29;63.54431391;17.24137931;86.20689655;0;-0.178040281;-0.178040281;0;103.4482759;0;0;-0.159871281;-0.159871281;0;103.4482759;2;21;-1.232971047;-2.100374631;-0.589211615;0.453333763;1
98;10;2.899988811;8.949541259;0.376885531;0.684532051;-0.187844211;-0.745312937;20;16.9166014;55;50;0;-0.178040281;-0.178040281;0;105;0;0;-0.159871281;-0.159871281;0;105;2;21;-2.373499439;-2.077775797;-0.432467805;0.370734254;1
99;10;15.63655343;29.28099021;0.3045448;0.721571484;-0.311503892;-0.962526418;106;464.7531158;7.547169811;93.39622642;0.058314535;-0.100569222;-0.178040281;35.8490566;65.09433962;0.015196984;0.015196984;-0.097261499;-0.159871281;43.39622642;57.54716981;2;21;0.066395375;-0.732691559;-0.849216968;0.302273394;3
100;10;21.05256531;35.2690993;0.589633638;1.484702603;-0.427353431;-1.280514763;144;847.950547;2.777777778;97.91666667;0;-0.076697014;-0.145106107;0;100.6944444;0;0;-0.089731019;-0.13881461;0;100.6944444;2;21;1.556412686;-2.063158741;0.27187753;0.270187943;2
101;10;1.318348531;4.027703497;0.247224048;0.510662587;-0.126229623;-0.594991453;14;5.493118881;64.28571429;42.85714286;0;-0.02112108;-0.02112108;0;107.1428571;0;0;-0.030528208;-0.030528208;0;107.1428571;2;21;-3.117583734;-1.233607807;0.002685724;-0.906078151;1
102;10;15.12755586;30.87452308;0.637364662;1.274241064;-0.248943279;-0.737661228;63;268.9343263;26.98412698;74.6031746;0;-0.02806975;-0.032858496;0;101.5873016;0;0;-0.026220112;-0.030528208;0;101.5873016;2;21;-0.205411406;-1.44818048;0.873624486;-0.369466501;1
103;10;14.09780471;30.61822657;0.314325774;0.812368298;-0.314844189;-1.269888306;119;469.9268236;17.64705882;83.19327731;0;-0.026162538;-0.036023563;0;100.8403361;0;0;-0.024042029;-0.035386672;0;100.8403361;2;21;-0.010341428;-1.372392711;0.102905461;-0.82029734;1
104;10;20.08318094;39.6458014;0.469623582;1.194050894;-0.402463475;-1.144395688;129;725.2259782;12.40310078;88.37209302;0.0466425;-0.057568084;-0.097311694;39.53488372;61.24031008;0.069280383;0.069280383;-0.039433734;-0.073076749;27.13178295;73.64341085;2;21;1.082416467;-0.318334837;-0.206828685;0.355165599;2
105;10;15.70535964;45.37346853;0.636335335;1.396604701;-0.24439945;-1.160820707;82;362.0957918;43.90243902;57.31707317;0;-0.02504146;-0.097311694;0;101.2195122;0.018959512;0.018959512;-0.038056443;-0.073076749;59.75609756;41.46341463;2;21;0.200360542;-0.028038104;0.675114913;0.292137897;2
106;10;14.63286178;39.2845007;0.643279293;1.241678516;-0.365338583;-1.460930264;68;280.4631841;32.35294118;69.11764706;0.077662322;-0.017532061;-0.017532061;91.17647059;10.29411765;0.037078705;0.049452789;0;0;101.4705882;0;2;21;0.718560097;1.484520532;1.006858476;0.608168951;3
107;10;18.65380793;38.32406434;0.406542281;1.219067599;-0.381640926;-1.133523116;127;663.2465041;1.57480315;99.21259843;0.131062443;0;0;100.7874016;0;0.071353611;0.095808017;0;0;100.7874016;0;2;21;1.342665076;1.912886902;-0.199428159;0.454789806;3
108;10;1.125825175;2.660945455;0.177917599;0.345756022;-0.299320901;-0.441848679;7;2.501833722;57.14285714;57.14285714;0.087568631;0;0;114.2857143;0;0.095808017;0.095808017;0;0;114.2857143;0;2;21;-2.533471135;2.555418851;-0.689744213;0.512222784;3
109;10;14.93529675;32.75299301;0.317911179;0.964717366;-0.209951301;-0.56090404;128;535.181467;0.78125;100;0.205296313;-0.118386711;-0.1266467;46.875;53.90625;0.16942017;0.185297302;-0.094259971;-0.096392404;48.4375;52.34375;2;21;0.278492325;1.133340177;-2.047921248;1.268346537;3
110;10;8.754595751;23.91230769;0.298215772;0.731406177;-0.145237614;-0.853287296;105;257.7742082;32.38095238;68.57142857;0.008257878;-0.091287551;-0.111242937;33.33333333;67.61904762;0;0;-0.094289991;-0.095027105;0;100.952381;2;21;-1.30107737;-1.658010566;-0.548462145;-0.522982683;1
111;10;0.169096503;2.304100699;0.152424592;0.363648019;-0.016553567;-0.374562354;50;2.3955338;94;8;0;-0.089445516;-0.089445516;0;102;0;0;-0.095027105;-0.095027105;0;102;2;21;-4.362100976;-1.457336824;-0.799943407;-0.859521193;1
112;10;2.287067456;4.248897902;0.203349262;0.412505051;-0.174870019;-0.32496115;12;8.258854701;25;83.33333333;0;-0.089445516;-0.089445516;0;108.3333333;0;0;-0.095027105;-0.095027105;0;108.3333333;2;21;-2.359802665;-1.626538268;-0.717100988;-0.351937052;1
113;10;1.309913899;2.163658741;0.195870192;0.357526807;-0.194149718;-0.333014957;7;2.910919775;42.85714286;71.42857143;0;-0.089445516;-0.089445516;0;114.2857143;0;0;-0.095027105;-0.095027105;0;114.2857143;2;21;-2.793115633;-1.684661553;-0.641097819;-0.377643965;1
114;10;16.7700281;33.89736503;0.325949671;0.887974165;-0.394391105;-1.117675991;284;1327.627225;2.816901408;97.53521127;0.127119115;-0.131981705;-0.188298682;42.95774648;57.3943662;0.055927514;0.080742591;-0.11257474;-0.226521235;38.38028169;61.97183099;2;21;1.144229797;-0.678684236;-1.82590688;0.584954291;3
115;10;6.556157443;12.13952727;0.288498476;0.717785159;-0.248335276;-0.754923077;27;50.99233566;25.92592593;77.77777778;0;-0.107236285;-0.188298682;0;103.7037037;0;0;-0.226521235;-0.226521235;0;103.7037037;2;21;-1.48300253;-2.480274317;-1.101354335;0.881099706;1
116;10;25.87795353;47.02574266;0.420987609;1.463236402;-0.407004494;-1.462753885;174;1257.956075;16.09195402;84.48275862;0.104977558;-0.025144835;-0.036982207;77.01149425;23.56321839;0.059381874;0.105186331;-0.077960202;-0.226521235;79.31034483;21.26436782;2;21;1.926141722;0.383083152;-1.039211918;1.176256058;3
117;10;13.26087744;37.46948811;0.349825166;0.90507265;-0.173771629;-1.260541375;201;744.0825672;31.84079602;68.65671642;0.104977558;-0.065305031;-0.065305031;86.06965174;14.4278607;0.057643962;0.105186331;-0.054666886;-0.054666886;82.58706468;17.91044776;2;21;0.062523934;1.192697157;-0.975753471;0.112075926;3
118;10;16.19473385;35.53246993;0.362399894;1.147523893;-0.249398356;-0.863499806;70;319.3961399;28.57142857;72.85714286;0.065772208;0;0;101.4285714;0;0.02248728;0.047269028;0;0;101.4285714;0;2;21;-0.08967463;1.543979888;0.120930031;-0.074742599;3
119;10;8.593597869;17.3898042;0.622944202;1.024198135;-0.385730142;-0.688511461;20;50.1293209;20;85;0.00439057;0;0;105;0;0.001279333;0.001279333;0;0;105;0;2;21;-0.310103674;1.260026905;1.095707915;0.453303945;3
120;10;0.87617023;4.930472727;0.303490754;0.718577312;-0.065657292;-0.634494172;27;6.814657343;81.48148148;22.22222222;0.00439057;0;0;103.7037037;0;0.001279333;0.001279333;0;0;103.7037037;0;2;21;-3.218268202;1.499062214;0.228768508;-0.492206918;3
121;10;21.75378958;41.74798322;0.319972028;0.91264122;-0.303131372;-1.32858042;223;1353.569129;1.34529148;99.10313901;0.113499656;-0.010188438;-0.01650383;79.37219731;21.07623318;0.046935955;0.106908542;-0.036817916;-0.088677569;84.30493274;16.14349776;2;21;1.464715075;1.067273947;-1.193395796;0.07934141;3
122;10;23.11042918;45.26333706;0.3545741;1.259632673;-0.463577666;-1.187198718;142;917.9976037;9.85915493;90.84507042;0.012967205;-0.057933613;-0.111260004;18.30985915;82.3943662;0.00779586;0.00779586;-0.057407255;-0.088677569;20.42253521;80.28169014;2;21;1.341556754;-1.177089705;-0.062088396;-0.214519312;2
123;10;10.65560631;49.67212867;0.928499171;1.543370241;-0.221656134;-1.583764375;77;230.8714701;64.93506494;36.36363636;0.012967205;-0.027530675;-0.027530675;15.58441558;85.71428571;0.00779586;0.00779586;-0.041549284;-0.041549284;15.58441558;85.71428571;2;21;0.076002068;-1.238280773;1.782126969;0.24365243;1
124;10;22.82214325;55.22231329;0.406896172;1.378189005;-0.309667502;-1.601292735;140;893.8672774;32.85714286;67.85714286;0.041834745;-0.104862411;-0.141200271;21.42857143;79.28571429;0.024266045;0.038864978;-0.094022713;-0.121980406;27.14285714;73.57142857;2;21;1.145409296;-1.047465251;-0.26185372;0.140477838;2
125;10;24.20247478;53.68738741;0.41765279;1.740436674;-0.259946516;-1.661469114;119;806.7491593;37.81512605;63.02521008;0.013218058;-0.083321591;-0.141200271;68.90756303;31.93277311;0.006052541;0.006052541;-0.037758765;-0.121980406;16.80672269;84.03361345;2;21;1.141334924;-1.365344304;0.29827224;-0.291673354;2
126;10;25.37815564;47.03536783;0.586671303;1.439241647;-0.556969003;-1.441021173;77;549.8600389;10.38961039;90.90909091;0.053913781;0;0;101.2987013;0;0.04224525;0.057993509;-0.009643531;-0.009643531;96.1038961;5.194805195;2;21;2.109724975;1.275048763;0.876115389;0.784220796;3
127;10;6.743753451;20.49015944;0.255986647;0.81965812;-0.096337952;-0.811917444;98;185.4532199;52.04081633;48.97959184;0.133759346;0;0;101.0204082;0;0.09333082;0.104025006;0;0;101.0204082;0;2;21;-1.63969375;2.322920005;-0.787116863;0.105415574;3
128;10;27.03332519;36.41647552;0.369845813;1.232472028;-0.368424158;-1.617262238;73;555.6850179;5.479452055;95.89041096;0.133759346;-0.005944844;-0.005944844;73.97260274;27.39726027;0.035041792;0.104025006;0;0;101.369863;0;2;21;1.629096511;1.672707078;0.111691256;0.332275153;3
129;10;11.71475223;24.03323077;0.395497801;1.109699495;-0.299922869;-0.830511461;50;165.9589899;16;86;0.0386354;0;0;102;0;0.014549989;0.024316846;0;0;102;0;2;21;-0.138813838;1.43089273;0.370391653;0.096592208;3
130;10;9.485026263;16.34812867;0.277906982;0.851753885;-0.176806097;-0.666751748;107;284.5507879;13.08411215;87.85046729;0.164623385;-0.017241596;-0.017241596;91.58878505;9.345794393;0.090434305;0.190458155;-0.02581865;-0.02581865;91.58878505;9.345794393;2;21;-0.566157132;2.156481318;-1.289039844;0.621599618;3
131;13;15.43941106;30.74802797;0.534836964;1.348290598;-0.59912184;-1.126012044;54;235.8798912;9.259259259;92.59259259;0;-0.028902454;-0.052871998;0;101.8518519;0;0;-0.025944532;-0.026351229;0;101.8518519;2;31;0.973814968;-1.532833479;1.225631673;0.073226706;1
132;13;15.81798244;53.84895105;0.822869311;2.017229992;-0.444358019;-1.522076535;93;413.0250971;30.10752688;70.96774194;0.007574725;-0.093499227;-0.120823198;33.33333333;67.74193548;0;0;-0.031481602;-0.100442455;0;101.0752688;2;31;1.654507219;-1.909053875;1.692862228;0.441362094;2
133;13;4.367655012;18.29085315;0.310495435;0.706177156;-0.089187285;-0.798939394;89;109.1913753;64.04494382;37.07865169;0.007574725;0;0;101.1235955;0;0;0;-0.003633742;-0.003633742;0;101.1235955;2;31;-2.439362724;-1.064966411;0.178068144;-1.264721124;1
134;13;19.78346772;48.48495105;0.565248106;1.160837218;-0.358607935;-1.202385392;102;566.026993;17.64705882;83.33333333;0.007574725;-0.070416654;-0.102214846;9.803921569;91.17647059;0;0;-0.071281124;-0.095318402;0;100.9803922;2;31;0.908406238;-1.835694545;0.421814181;-0.069688078;2
135;13;9.884503022;19.69753846;0.344768251;0.746365579;-0.219930502;-0.654131702;58;161.9960218;8.620689655;93.10344828;0;-0.088695558;-0.102214846;0;101.7241379;0;0;-0.070212351;-0.095318402;0;101.7241379;2;31;-0.826961001;-1.614550421;-0.316790709;-0.308178484;1
136;13;0.342963916;3.739048951;0.29079157;0.567946775;-0.026564347;-0.563284771;49;4.763387723;91.83673469;10.20408163;0;-0.049038979;-0.049038979;0;102.0408163;0;0;-0.036068121;-0.036068121;0;102.0408163;2;31;-3.894994793;-1.180700149;-0.017954616;-1.067093689;1
137;13;29.61400645;61.65088112;0.611366986;1.736196581;-0.494642837;-2.294848485;218;1801.518726;11.46788991;88.99082569;0.020174473;-0.027943487;-0.051761116;16.97247706;83.48623853;0.017921091;0.017921091;-0.024346603;-0.042776822;10.09174312;90.36697248;2;31;3.30957973;-1.337852552;0.811330088;-0.343709912;2
138;13;16.64454583;45.68794406;0.81344261;2.430475913;-0.499482268;-1.682420357;112;522.4537995;19.64285714;81.25;0;-0.010984227;-0.021527427;0;100.8928571;0;0;-0.013530108;-0.015660507;0;100.8928571;2;31;2.2560493;-1.665172503;2.136000695;0.217320338;2
139;13;8.513230769;14.47577622;0.292595297;0.638329448;-0.355571928;-1.172397047;30;73.30837607;13.33333333;90;0;-0.001807585;-0.001807585;0;103.3333333;0;0;-0.01047795;-0.012338079;0;103.3333333;2;31;-0.665083577;-1.243937384;0.426757669;-0.603233069;1
140;13;0.947202797;5.078685315;0.190491939;0.454019037;-0.038795552;-0.443562549;47;12.62937063;76.59574468;25.53191489;0;-0.001807585;-0.001807585;0;102.1276596;0;0;-0.005130082;-0.005130082;0;102.1276596;2;31;-3.711345652;-0.960583941;-0.14570788;-1.415724389;1
141;13;4.96792957;9.253174825;0.379881785;0.881491841;-0.375745088;-0.526581197;13;19.31972611;23.07692308;84.61538462;0;-0.001807585;-0.001807585;0;107.6923077;0;0;-0.005130082;-0.005130082;0;107.6923077;2;31;-1.248315305;-1.241439318;0.659512535;-0.493783211;1
142;13;3.259461072;6.487384615;0.269068154;0.554448329;-0.236311189;-0.483523699;14;13.5810878;28.57142857;78.57142857;0;-0.001807585;-0.001807585;0;107.1428571;0;0;-0.005130082;-0.005130082;0;107.1428571;2;31;-2.029230476;-1.130751617;0.164759333;-0.868880807;1
143;13;3.617616783;23.15874126;0.498895015;0.952770008;-0.096817776;-0.872451437;79;80.39148407;73.41772152;27.84810127;0;-0.038786406;-0.041251661;0;101.2658228;0;0;-0.005130082;-0.005130082;0;101.2658228;2;31;-2.244451742;-1.159082369;0.738195441;-0.960219685;1
144;13;15.51534895;36.34690909;0.467692543;0.906200466;-0.328059771;-1.041923077;79;344.7855322;25.3164557;75.94936709;0.007861968;-0.027193768;-0.041251661;45.56962025;55.69620253;0.009068998;0.009068998;-0.01074076;-0.014347625;43.03797468;58.2278481;2;31;0.029874908;-0.190222596;0.522171827;-0.339152159;1
145;13;1.930245221;5.138769231;0.252096607;0.40299728;-0.173521756;-0.571666667;14;8.042688423;50;57.14285714;0.007861968;0;0;107.1428571;0;0.009068998;0.009068998;0;0;107.1428571;0;2;31;-2.520375671;1.620116949;-0.043174432;-0.299291358;3
146;13;8.468588777;21.83345455;0.595738151;1.147983683;-0.216887335;-0.613271173;40;96.44781663;27.5;75;0.007861968;-0.001522304;-0.001522304;37.5;65;0.009068998;0.009068998;0;0;102.5;0;2;31;-0.661096885;1.343359331;0.778343155;0.185950064;3
147;13;4.713190258;13.97983217;0.499288073;0.733921911;-0.19046213;-0.630854701;28;37.96736597;42.85714286;60.71428571;0;-0.001522304;-0.001522304;0;103.5714286;0.005798803;0.009068998;0;0;103.5714286;0;2;31;-1.652991234;1.428122732;0.545216346;-0.006409987;3
148;13;4.623324009;32.50372028;0.905457265;1.616309246;-0.181102681;-1.568376068;59;77.05540016;72.88135593;28.81355932;0;-0.001522304;-0.001522304;0;101.6949153;0.004327216;0.004327216;0;0;101.6949153;0;2;31;-0.52163007;1.106630654;2.020135961;0.531687377;3
149;13;27.86831061;64.11675524;0.523602717;1.338597514;-0.376003726;-1.414366744;133;1037.320451;15.78947368;84.96240602;0.003536112;-0.011800544;-0.022588311;11.27819549;89.47368421;0.001963242;0.004327216;-0.012995047;-0.022510179;35.33834586;65.41353383;2;31;1.896834143;-0.622489359;0.629663216;-0.550570279;2
150;13;30.44322205;66.7627972;0.592147219;1.575819736;-0.305257537;-1.600470085;302;2562.304522;25.49668874;74.83443709;0.027799525;-0.033253588;-0.064166591;76.49006623;23.8410596;0.015972691;0.028336332;-0.022832641;-0.041661929;81.78807947;18.54304636;2;31;2.616182557;0.538504025;-0.124002946;-0.645643515;2
151;13;7.621114885;41.38716084;0.893439723;1.369374514;-0.202471203;-1.322859363;69;148.188345;69.56521739;31.88405797;0.024087753;0;0;101.4492754;0;0.000937248;0.021869129;0;0;101.4492754;0;2;31;-0.448210483;1.15683447;1.759500314;0.410682156;3
152;14;11.81125744;51.04011189;1.021938756;2.019749417;-0.234804412;-1.488568376;74;246.0678632;62.16216216;39.18918919;0.007444178;0;0;101.3513514;0;0.002423218;0.005048371;0;0;101.3513514;0;2;29;0.691934215;0.974452043;2.30095967;0.648762955;2
153;16;2.105983616;10.68251748;0.382479361;0.681895882;-0.114077024;-0.62958819;34;20.47484071;70.58823529;32.35294118;0.007444178;0;0;102.9411765;0;0.005048371;0.005048371;0;0;102.9411765;0;2;28;-2.696113234;1.481229353;0.33587811;-0.329049249;3
154;16;10.46252469;42.7826014;0.519545682;1.074188034;-0.295057327;-1.579547397;79;232.5005486;43.03797468;58.2278481;0.007444178;-0.029281817;-0.029281817;79.74683544;21.51898734;0.008243777;0.011439183;-0.041444128;-0.041444128;86.07594937;15.18987342;2;29;0.084914552;0.623856735;0.699293086;0.289098393;3
155;17;1.509789564;5.804265734;0.247094461;0.600204351;-0.090775007;-0.542023504;25;10.90403574;68;36;0.005518253;0;0;104;0;0.011439183;0.011439183;0;0;104;0;2;32;-2.994492565;1.619400935;-0.052312587;-0.44531791;3
156;17;2.515995385;4.083616783;0.202564135;0.496154429;-0.314725136;-0.427466395;9;6.988876068;22.22222222;88.88888889;0.005518253;0;0;111.1111111;0;0.011439183;0.011439183;0;0;111.1111111;0;2;32;-1.681657746;1.662780171;-0.109613205;-0.055645961;3
157;17;8.972225614;41.78781818;0.383559203;1.286645688;-0.136184747;-1.520851787;136;341.4430303;59.55882353;41.17647059;0.040010142;-0.063468653;-0.063468653;36.02941176;64.70588235;0.052113056;0.06772525;0;0;100.7352941;0;2;32;-0.430695213;1.767365601;0.09687305;-0.05145367;3
158;17;28.12612979;53.74810909;0.465629034;1.296557887;-0.29281933;-1.238846931;126;992.2273566;19.84126984;80.95238095;0.085173488;-0.049252355;-0.065246032;26.98412698;73.80952381;0.06772525;0.06772525;-0.031880494;-0.065123949;8.73015873;92.06349206;2;32;1.332541808;-0.754695339;-0.254951164;-0.123014695;2
159;17;10.97204623;36.96467413;0.469497782;1.176842075;-0.178777272;-0.804114802;86;265.157784;41.86046512;59.30232558;0.085173488;-0.124270064;-0.124270064;26.74418605;74.41860465;0;0;-0.063952788;-0.079357157;0;101.1627907;2;32;-0.814377197;-1.627528856;0.205698935;-0.416536525;1
160;17;22.12282209;44.20292308;0.458256089;1.031636169;-0.458762472;-1.595298951;97;602.2323792;7.216494845;93.81443299;0.031777087;-0.03814505;-0.124270064;46.39175258;54.63917526;0.04076086;0.04076086;-0.026465049;-0.079357157;31.95876289;69.07216495;2;32;1.523585343;-0.497581829;0.215498786;0.275427004;2
161;17;5.42729965;12.34570909;0.510485986;0.993052448;-0.394530907;-0.63414627;15;24.12133178;33.33333333;73.33333333;0;-0.022013429;-0.022013429;0;106.6666667;0;0;-0.012768271;-0.019296888;0;106.6666667;2;32;-1.144830092;-1.352737196;0.983886116;-0.23761839;1
162;17;2.407629796;12.63701538;0.449681527;0.765797786;-0.09425137;-0.595976884;45;30.76415851;71.11111111;31.11111111;0;-0.022013429;-0.022013429;0;102.2222222;0;0;-0.001887242;-0.001887242;0;102.2222222;2;32;-2.806289094;-1.083468762;0.588774534;-0.990168496;1
163;17;2.338766502;14.63869091;0.51253987;0.931414724;-0.125511184;-0.943005439;40;26.63595183;75;27.5;0;-0.00859968;-0.022013429;0;102.5;0;0;-0.001887242;-0.001887242;0;102.5;2;32;-2.439422127;-1.154334356;0.948867656;-0.800216624;1
164;17;23.07019961;53.32755524;0.538502405;1.442715618;-0.337272709;-1.839273504;121;781.8234312;29.75206612;71.07438017;0.013142703;-0.004020149;-0.005374806;40.49586777;60.33057851;0.003435579;0.003435579;-0.012975117;-0.026280274;14.87603306;85.95041322;2;32;1.436295819;-1.129533648;0.944370258;-0.512662461;2
165;17;11.97562486;31.94730629;0.575024943;0.984510684;-0.408692352;-0.949676768;52;176.3078104;17.30769231;84.61538462;0.013142703;-0.014398469;-0.014398469;38.46153846;63.46153846;0.00401923;0.00401923;-0.026280274;-0.026280274;21.15384615;80.76923077;2;32;0.12782597;-0.898940805;0.893831023;-0.021151126;1
